subj	cond	sex	age	handedness	"hand_order_first (dom=1, non-dom=2)"	"hand (dom=1, non-dom=2)"	trial	Catch	catch trial 1-20	targ_wt	outlier	lf_on_t	peak_VFR_t	lift_on_t	corr_resp_on_t	lf_on_VF	peak_VFR_VF	lift_on_VF	corr_resp_on_VF
h4pd5a	hand_transfer	F	18	r	2	1	32	0		3	0	0.84	0.972	1.166		0.042436	1.208719	3.150445	0.022925
h4pd5a	hand_transfer	F	18	r	2	1	33	0		3	0	1.174	1.47	1.584		0.017401	2.308654	3.151559	0.022213
h4pd5a	hand_transfer	F	18	r	2	1	34	0		3	0	0.967	1.071	1.376		0.002721	0.488006	3.054928	0.024178
h4pd5a	hand_transfer	F	18	r	2	1	35	0		3	0	0.623	0.814	0.903		0.001654	1.954545	3.013296	0.022965
h4pd5a	hand_transfer	F	18	r	2	1	36	1	6	9	0	0.666	0.909	1.716	1.136	-0.05157	1.2941	9.211218	3.663962
h4pd5a	hand_transfer	F	18	r	2	1	37	0		3	0	0.857	1.1	1.141		0.027774	2.52532	3.198427	0.023818
h4pd5a	hand_transfer	F	18	r	2	1	38	0		3	0	0.728	0.913	1.225		0.024311	1.079997	3.212405	0.023528
h4pd5a	hand_transfer	F	18	r	2	1	39	0		3	0	1.02	1.43	1.538		0.024253	2.382221	3.168224	0.024966
h4pd5a	hand_transfer	F	18	r	2	1	40	0		3	0	0.885	1.168	1.216		0.017632	2.663362	3.21377	0.026283
h4pd5a	hand_transfer	F	18	r	2	1	41	1	7	9	0	0.975	1.173	2.042	1.365	0.026326	1.507885	9.049863	3.347933
h4pd5a	hand_transfer	F	18	r	2	1	42	0		3	0	1.479	1.801	1.767		-0.067086	2.700391	1.963913	0.026099
h4pd5a	hand_transfer	F	18	r	2	1	43	0		3	0	1.254	1.449	1.664		-0.038011	1.260598	3.111579	0.026075
h4pd5a	hand_transfer	F	18	r	2	1	44	0		3	0	1	1.392	1.525		0.024912	2.474324	3.180972	0.026684
h4pd5a	hand_transfer	F	18	r	2	1	45	0		3	0	0.557	0.746	0.967		-0.023154	1.288968	3.153203	0.027303
h4pd5a	hand_transfer	F	18	r	2	1	46	0		3	0	0.681	0.919	0.963		-0.009817	2.662407	3.189785	0.026335
h4pd5a	hand_transfer	F	18	r	2	1	47	1	8	9	0	0.994	1.169	1.994	1.489	0.025002	1.034499	9.008461	3.856863
h4pd5a	hand_transfer	F	18	r	2	1	48	0		3	0	1.177	1.23	1.507		0.094624	0.637406	3.151505	0.026903
h4pd5a	hand_transfer	F	18	r	2	1	49	0		3	0	0.847	0.96	1.169		0.159005	1.172122	3.168465	0.023942
h4pd5a	hand_transfer	F	18	r	2	1	50	0		3	0	0.773	0.962	1.134		-0.079471	1.173083	3.156998	0.028761
h4pd5a	hand_transfer	F	18	r	2	1	51	1	9	9	0	0.914	1.069	1.966	1.37	-0.033982	1.124117	9.187118	3.89716
h4pd5a	hand_transfer	F	18	r	2	1	52	0		3	0	0.952	1.289	1.354		0.02343	2.446236	3.210951	0.024659
h4pd5a	hand_transfer	F	18	r	2	1	53	0		3	0	0.787	1.092	1.171		0.023743	2.463599	3.218043	0.027581
h4pd5a	hand_transfer	F	18	r	2	1	54	0		3	0	0.464	0.771	1.007		0.026336	1.745614	3.140265	0.026747
h4pd5a	hand_transfer	F	18	r	2	1	55	0		3	0	1.004	1.277	1.343		0.023337	2.163012	3.208557	0.028156
h4pd5a	hand_transfer	F	18	r	2	1	56	0		3	0	0.561	0.866	0.882		0.008337	2.817843	3.127166	0.02875
h4pd5a	hand_transfer	F	18	r	2	1	57	0		3	0	0.781	1.248	1.404		0.026176	2.460893	3.159379	0.026954
h4pd5a	hand_transfer	F	18	r	2	1	58	1	10	9	0	0.676	1.142	1.938	1.21	-0.058769	2.586957	8.920449	3.109675
h4pd5a	hand_transfer	F	18	r	2	1	59	0		3	0	0.698	0.958	1.168		0.000223	1.603552	3.15612	0.028409
h4pd5a	hand_transfer	F	18	r	2	1	60	0		3	0	0.595	0.924	1.103		-0.003636	2.320756	3.153662	0.029808
ndvqv3	hand_transfer	M	19	r	1	1	1	0		3	0	1.954	2.226	2.324		-0.051909	1.926558	2.976443	-0.001421
ndvqv3	hand_transfer	M	19	r	1	1	2	0		3	0	1.866	2.033	2.466		-0.043231	0.893239	3.065523	0.000548
ndvqv3	hand_transfer	M	19	r	1	1	3	0		3	0	3.525	3.709	3.955		-0.021148	1.3817	3.048671	-0.000982
ndvqv3	hand_transfer	M	19	r	1	1	4	0		3	0	1.477	1.724	2.013		-0.018264	1.189876	3.050559	0.000361
ndvqv3	hand_transfer	M	19	r	1	1	5	0		3	0	2.091	2.347	2.673		-0.135165	1.094075	3.093156	0.003725
ndvqv3	hand_transfer	M	19	r	1	1	6	1	1	9	0	2.046	2.271	3.816	2.708	-0.050799	1.408275	8.815749	3.61501
ndvqv3	hand_transfer	M	19	r	1	1	7	0		3	0	2.221	2.516	2.837		-0.042159	1.073088	3.062975	-0.019394
ndvqv3	hand_transfer	M	19	r	1	1	8	0		3	0	1.775	2.1	2.65		-0.107908	1.183279	3.065707	-0.01422
ndvqv3	hand_transfer	M	19	r	1	1	9	0		3	0	2.133	2.389	2.76		-0.082279	1.54191	3.095368	-0.016919
ndvqv3	hand_transfer	M	19	r	1	1	10	1	2	9	0	1.828	2.221	2.957	2.375	-0.11562	2.468828	8.892522	3.925007
ndvqv3	hand_transfer	M	19	r	1	1	11	0		3	0	1.434	1.832	1.946		-0.079846	2.202331	3.08031	-0.016916
ndvqv3	hand_transfer	M	19	r	1	1	12	0		3	0	1.772	2.091	2.38		-0.185571	1.507728	3.098775	-0.014488
ndvqv3	hand_transfer	M	19	r	1	1	13	0		3	0	1.807	1.983	2.229		0.79514	1.904753	3.119714	-0.013428
ndvqv3	hand_transfer	M	19	r	1	1	14	0		3	0	1.558	1.948	2.316		-0.09715	1.503777	3.06286	-0.012284
ndvqv3	hand_transfer	M	19	r	1	1	15	0		3	0	1.742	1.97	2.303		-0.099943	1.335368	3.095377	-0.01232
ndvqv3	hand_transfer	M	19	r	1	1	16	0		3	0	1.788	2.082	2.402		-0.080607	1.010969	3.084872	-0.014766
ndvqv3	hand_transfer	M	19	r	1	1	17	1	3	9	0	1.458	1.749	3.23	2.25	-0.05226	1.187938	9.022499	3.302136
ndvqv3	hand_transfer	M	19	r	1	1	18	0		3	0	1.741	2.143	2.336		-0.084307	2.000201	3.064474	-0.011698
ndvqv3	hand_transfer	M	19	r	1	1	19	0		3	0	1.983	2.465	2.93		-0.044667	1.648534	3.05223	-0.013354
ndvqv3	hand_transfer	M	19	r	1	1	20	0		3	0	1.264	1.343	1.549		-0.199973	0.607538	3.103615	-0.01366
ndvqv3	hand_transfer	M	19	r	1	1	21	0		3	0	1.599	1.797	1.968		-0.064556	1.824618	3.064103	-0.012344
ndvqv3	hand_transfer	M	19	r	1	1	22	0		3	0	1.833	2.042	2.143		-0.076118	1.793161	3.048452	-0.01049
ndvqv3	hand_transfer	M	19	r	1	1	23	1	4	9	0	1.688	1.884	2.522	2.024	-0.019829	1.895436	8.806363	3.526603
ndvqv3	hand_transfer	M	19	r	1	1	24	0		3	0	1.357	1.84	2.018		-0.023332	1.67617	3.090761	-0.010505
ndvqv3	hand_transfer	M	19	r	1	1	25	0		3	0	1.868	2.065	2.132		-0.176681	2.119792	3.084811	-0.010699
ndvqv3	hand_transfer	M	19	r	1	1	26	0		3	0	2.59	2.904	3.043		-0.017294	1.851741	3.042196	-0.009181
ndvqv3	hand_transfer	M	19	r	1	1	27	1	5	9	0	1.786	2.015	2.474	2.123	-0.053025	2.392725	8.948759	4.148307
ndvqv3	hand_transfer	M	19	r	1	1	28	0		3	0	1.556	1.805	1.925		-0.106322	1.349043	2.942196	-0.007902
ndvqv3	hand_transfer	M	19	r	1	1	29	0		3	0	1.879	2.074	2.192		-0.070601	1.630517	3.100929	-0.010381
ndvqv3	hand_transfer	M	19	r	1	1	30	0		3	0	1.61	1.973	2.241		-0.039299	1.491597	3.08682	-0.008382
ndvqv3	hand_transfer	M	19	r	1	2	31	0		3	0	4.185	4.483	4.649		-0.011074	1.221915	3.024028	-0.011163
ndvqv3	hand_transfer	M	19	r	1	2	32	0		3	0	1.704	1.912	2.039		-0.098206	1.666054	2.988135	-0.011636
ndvqv3	hand_transfer	M	19	r	1	2	33	0		3	0	1.564	1.892	2.077		-0.030624	1.703354	3.060708	-0.010849
ndvqv3	hand_transfer	M	19	r	1	2	34	0		3	0	4.066	4.397	4.665		-0.029145	1.46871	3.132791	-0.011003
ndvqv3	hand_transfer	M	19	r	1	2	35	0		3	0	1.87	2.131	2.28		-0.083477	1.70322	3.142715	-0.006254
ndvqv3	hand_transfer	M	19	r	1	2	36	1	6	9	0	1.666	2.006	2.814	2.23	-0.119717	2.441674	9.075964	4.282381
ndvqv3	hand_transfer	M	19	r	1	2	37	0		3	0	1.692	1.921	1.932		-0.095739	2.242123	2.435709	-0.007155
ndvqv3	hand_transfer	M	19	r	1	2	38	0		3	0	1.733	1.936	2.037		-0.020154	1.893652	3.210209	-0.009207
ndvqv3	hand_transfer	M	19	r	1	2	39	0		3	0	1.668	1.94	2.153		-0.168894	1.7937	3.130539	-0.006756
ndvqv3	hand_transfer	M	19	r	1	2	40	0		3	0	1.33	1.693	1.826		-0.075197	1.892046	3.18838	-0.007555
ndvqv3	hand_transfer	M	19	r	1	2	41	1	7	9	0	1.886	2.066	2.94	2.246	-0.091809	1.516562	9.176886	3.319807
ndvqv3	hand_transfer	M	19	r	1	2	42	0		3	0	1.34	1.65	1.677		-0.129166	2.702245	3.156698	-0.00806
ndvqv3	hand_transfer	M	19	r	1	2	43	0		3	0	1.719	1.85	2.095		-0.044759	0.806207	3.130206	-0.006188
ndvqv3	hand_transfer	M	19	r	1	2	44	0		3	0	1.65	2.037	2.202		0.008638	2.189442	3.126259	-0.004224
ndvqv3	hand_transfer	M	19	r	1	2	45	0		3	0	1.986	2.344	2.484		-0.055982	2.070458	3.109559	-0.005323
ndvqv3	hand_transfer	M	19	r	1	2	46	0		3	0	1.926	2.143	2.246		-0.106737	1.749315	3.162019	-0.005045
ndvqv3	hand_transfer	M	19	r	1	2	47	1	8	9	0	2.257	2.476	2.872	2.535	-0.079669	2.457162	9.164105	3.462645
ndvqv3	hand_transfer	M	19	r	1	2	48	0		3	0	3.893	4.205	4.269		-0.087494	2.502777	3.193025	-0.005463
ndvqv3	hand_transfer	M	19	r	1	2	49	0		3	0	1.811	2.008	2.104		-0.113039	1.555875	3.259558	-0.000487
ndvqv3	hand_transfer	M	19	r	1	2	50	0		3	0	2.383	2.538	2.695		-0.080004	1.245855	3.220354	-0.001002
ndvqv3	hand_transfer	M	19	r	1	2	51	1	9	9	0	1.847	2.162	2.805	2.24	-0.037588	2.761506	9.219031	3.561353
ndvqv3	hand_transfer	M	19	r	1	2	52	0		3	0	1.712	2.005	2.268		-0.030592	1.555256	3.1695	-0.003146
ndvqv3	hand_transfer	M	19	r	1	2	53	0		3	0	1.919	2.136	2.275		-0.139361	1.731889	3.19001	-0.000945
ndvqv3	hand_transfer	M	19	r	1	2	54	0		3	0	7.711	8.03	8.197		-0.168008	1.872242	3.170092	0.000659
ndvqv3	hand_transfer	M	19	r	1	2	55	0		3	0	1.978	2.293	2.394		-0.190333	2.307937	3.16417	-0.000362
ndvqv3	hand_transfer	M	19	r	1	2	56	0		3	0	1.957	2.221	2.5		-0.220216	1.342783	3.1999	-0.001218
ndvqv3	hand_transfer	M	19	r	1	2	57	0		3	0	6.499	6.794	6.927		-0.070048	2.071882	3.129965	-0.000505
ndvqv3	hand_transfer	M	19	r	1	2	58	1	10	9	0	1.594	1.828	3.063	2.166	-0.173455	1.27982	9.154647	3.588211
ndvqv3	hand_transfer	M	19	r	1	2	59	0		3	0	1.689	1.974	2.034		-0.136168	2.385021	3.156953	-0.00191
ndvqv3	hand_transfer	M	19	r	1	2	60	0		3	0	1.849	2.19	2.282		-0.108265	2.3802	3.209488	-0.00075
fe3ovs	hand_transfer	F	18	r	1	1	1	0		3	0	0.871	1.171	1.208		-0.042818	2.472042	3.036438	-0.002547
fe3ovs	hand_transfer	F	18	r	1	1	2	0		3	0	0.658	0.82	0.904		-0.011131	1.636961	3.105364	-0.001865
fe3ovs	hand_transfer	F	18	r	1	1	3	0		3	0	0.609	0.842	0.915		-0.076463	1.916383	3.112824	-0.003991
fe3ovs	hand_transfer	F	18	r	1	1	4	0		3	0	0.71	0.992	1.088		-0.126454	2.244646	3.091834	-0.00345
fe3ovs	hand_transfer	F	18	r	1	1	5	0		3	0	0.593	0.952	1.01		-0.05709	2.339843	3.067585	-0.004513
fe3ovs	hand_transfer	F	18	r	1	1	6	1	1	9	0	0.615	0.857	1.776	1	-0.006354	2.301007	9.106458	3.66485
fe3ovs	hand_transfer	F	18	r	1	1	7	0		3	0	0.851	1.064	1.095		-0.02386	2.351705	3.196443	-0.021497
fe3ovs	hand_transfer	F	18	r	1	1	8	0		3	0	0.584	0.8	0.833		-0.024568	2.102918	2.908309	-0.023702
fe3ovs	hand_transfer	F	18	r	1	1	9	0		3	0	0.719	0.921	1.046		-0.023965	1.346506	3.007268	-0.022998
fe3ovs	hand_transfer	F	18	r	1	1	10	1	2	9	0	0.847	1.014	1.51	1.145	-0.07373	2.121433	8.416581	3.917551
fe3ovs	hand_transfer	F	18	r	1	1	11	0		3	0	0.687	0.898	0.933		-0.098371	2.383741	3.173886	-0.02253
fe3ovs	hand_transfer	F	18	r	1	1	12	0		3	0	0.741	0.914	0.942		0.029942	2.441629	3.039714	-0.021113
fe3ovs	hand_transfer	F	18	r	1	1	13	0		3	0	0.731	0.882	0.93		-0.15411	2.176409	3.115887	-0.020367
fe3ovs	hand_transfer	F	18	r	1	1	14	0		3	0	0.789	0.918	0.941		-0.087043	2.249708	2.874266	-0.019975
fe3ovs	hand_transfer	F	18	r	1	1	15	0		3	0	1.056	1.321	1.409		-0.098205	1.994234	3.079813	-0.020017
fe3ovs	hand_transfer	F	18	r	1	1	16	0		3	0	0.897	1.246	1.377		-0.041211	1.854331	3.107351	-0.02395
fe3ovs	hand_transfer	F	18	r	1	1	17	1	3	9	0	0.708	0.935	1.694	1.162	-0.044514	1.451143	9.075972	3.355493
fe3ovs	hand_transfer	F	18	r	1	1	18	0		3	0	0.963	1.135	1.203		-0.096318	1.552359	2.889241	-0.024115
fe3ovs	hand_transfer	F	18	r	1	1	19	0		3	0	0.674	0.861	1.147		-0.057703	0.870932	3.083172	-0.021333
fe3ovs	hand_transfer	F	18	r	1	1	20	0		3	0	0.63	0.87	1.007		-0.141421	1.601146	3.068786	-0.019496
fe3ovs	hand_transfer	F	18	r	1	1	21	0		3	0	0.779	1.006	1.126		-0.160393	1.623697	3.121744	-0.020083
fe3ovs	hand_transfer	F	18	r	1	1	22	0		3	0	0.631	0.899	1.009		-0.022817	1.693316	3.126939	-0.020203
fe3ovs	hand_transfer	F	18	r	1	1	23	1	4	9	0	0.885	1.038	1.838	1.181	-0.178615	1.717447	9.058653	3.398778
fe3ovs	hand_transfer	F	18	r	1	1	24	0		3	0	0.977	1.169	1.189		-0.174298	2.619109	3.058925	-0.021788
fe3ovs	hand_transfer	F	18	r	1	1	25	0		3	0	0.886	1.046	1.207		-0.083757	1.862702	3.118211	-0.021811
fe3ovs	hand_transfer	F	18	r	1	1	26	0		3	0	0.709	0.862	0.992		-0.065014	1.526815	3.163508	-0.019813
fe3ovs	hand_transfer	F	18	r	1	1	27	1	5	9	0	1.047	1.217	1.916	1.454	-0.024296	1.667431	8.598904	3.888049
fe3ovs	hand_transfer	F	18	r	1	1	28	0		3	0	0.881	1.144	1.239		-0.072716	2.166042	3.166109	-0.02034
fe3ovs	hand_transfer	F	18	r	1	1	29	0		3	0	0.84	1.056	1.174		-0.088303	1.655732	3.115961	-0.020199
fe3ovs	hand_transfer	F	18	r	1	1	30	0		3	0	0.765	1.016	1.121		-0.076171	1.909224	3.125224	-0.01901
fe3ovs	hand_transfer	F	18	r	1	2	31	0		3	0	0.711	0.931	0.979		-0.040084	1.981418	3.052371	-0.027399
fe3ovs	hand_transfer	F	18	r	1	2	32	0		3	0	0.84	1.078	1.279		-0.155184	1.614503	3.102631	-0.026562
fe3ovs	hand_transfer	F	18	r	1	2	33	0		3	0	0.909	1.19	1.251		-0.15451	2.354724	2.993189	-0.025949
fe3ovs	hand_transfer	F	18	r	1	2	34	0		3	0	0.873	1.067	1.225		-0.068692	1.379946	2.988987	-0.024223
fe3ovs	hand_transfer	F	18	r	1	2	35	0		3	0	0.836	1.181	1.235		-0.061122	2.426817	3.118052	-0.024997
fe3ovs	hand_transfer	F	18	r	1	2	36	1	6	9	0	0.839	1.128	1.938	1.297	-0.164886	2.14194	9.159614	3.630888
fe3ovs	hand_transfer	F	18	r	1	2	37	0		3	0	0.691	0.93	0.962		-0.027139	2.610257	3.138076	-0.025464
fe3ovs	hand_transfer	F	18	r	1	2	38	0		3	0	0.887	1.085	1.254		-0.191773	1.71644	3.110304	-0.023928
fe3ovs	hand_transfer	F	18	r	1	2	39	0		3	0	0.865	0.974	1.206		-0.065197	0.776825	3.104749	-0.024064
fe3ovs	hand_transfer	F	18	r	1	2	40	0		3	0	0.853	1.055	1.342		-0.084137	0.811212	3.055635	-0.022547
fe3ovs	hand_transfer	F	18	r	1	2	41	1	7	9	0	0.914	1.1	1.473	1.255	-0.134872	1.729316	8.281899	4.204313
fe3ovs	hand_transfer	F	18	r	1	2	42	0		3	0	1.066	1.284	1.38		-0.027529	1.668263	3.150838	-0.025352
fe3ovs	hand_transfer	F	18	r	1	2	43	0		3	0	0.81	1.069	1.238		-0.036359	1.223072	3.133876	-0.023379
fe3ovs	hand_transfer	F	18	r	1	2	44	0		3	0	0.839	1.09	1.313		0.045809	1.330032	3.15755	-0.023927
fe3ovs	hand_transfer	F	18	r	1	2	45	0		3	0	0.903	1.193	1.343		-0.100549	1.926344	3.090534	-0.022505
fe3ovs	hand_transfer	F	18	r	1	2	46	0		3	0	0.905	1.221	1.392		-0.085129	1.441559	3.145769	-0.020338
fe3ovs	hand_transfer	F	18	r	1	2	47	1	8	9	0	0.986	1.255	2.099	1.499	-0.123672	1.547393	9.054437	3.552244
fe3ovs	hand_transfer	F	18	r	1	2	48	0		3	0	0.962	1.216	1.255		-0.198292	2.4545	3.131452	-0.020397
fe3ovs	hand_transfer	F	18	r	1	2	49	0		3	0	0.706	0.996	1.134		-0.059887	1.808937	3.091149	-0.022449
fe3ovs	hand_transfer	F	18	r	1	2	50	0		3	0	0.811	1.01	1.206		-0.026281	1.20989	3.122534	-0.02325
fe3ovs	hand_transfer	F	18	r	1	2	51	1	9	9	0	0.919	1.103	1.704	1.262	-0.024373	1.445669	8.793614	3.32586
fe3ovs	hand_transfer	F	18	r	1	2	52	0		3	0	0.801	1.034	1.083		-0.187266	2.40602	3.049811	-0.020206
fe3ovs	hand_transfer	F	18	r	1	2	53	0		3	0	0.827	0.992	1.094		-0.11119	1.550619	3.154321	-0.021351
fe3ovs	hand_transfer	F	18	r	1	2	54	0		3	0	2.258	2.435	2.473		-0.065939	2.28461	3.099277	-0.021249
fe3ovs	hand_transfer	F	18	r	1	2	55	0		3	0	0.664	0.879	1.053		-0.020909	1.09544	3.001214	-0.019538
fe3ovs	hand_transfer	F	18	r	1	2	56	0		3	0	0.589	0.865	1.123		-0.034406	1.305411	3.093946	-0.020681
fe3ovs	hand_transfer	F	18	r	1	2	57	0		3	0	0.858	1.137	1.237		0.020103	1.998304	3.16556	-0.021154
fe3ovs	hand_transfer	F	18	r	1	2	58	1	10	9	0	0.731	0.935	1.826	1.173	-0.038283	1.402057	8.960254	3.443094
fe3ovs	hand_transfer	F	18	r	1	2	59	0		3	0	0.877	1.03	1.095		-0.127509	1.820347	3.092579	-0.02102
fe3ovs	hand_transfer	F	18	r	1	2	60	0		3	0	0.824	1.233	1.32		-0.024094	2.126251	3.060945	-0.019737
swg4bs	hand_transfer	F	18	l	1	1	1	0		3	0	1.292	1.473	1.655		-0.057043	1.259091	3.036324	-0.002159
swg4bs	hand_transfer	F	18	l	1	1	2	0		3	0	1.406	1.638	1.8		-0.017783	1.832394	3.169886	-0.001842
swg4bs	hand_transfer	F	18	l	1	1	3	0		3	0	1.173	1.423	1.546		-0.07879	1.933262	3.056436	-0.003021
swg4bs	hand_transfer	F	18	l	1	1	4	0		3	0	0.828	1.042	1.104		-0.015641	2.034174	3.033385	0.001146
swg4bs	hand_transfer	F	18	l	1	1	5	0		3	0	1.188	1.478	1.603		-0.00351	1.989242	3.152289	-0.000589
swg4bs	hand_transfer	F	18	l	1	1	6	1	1	9	0	1.114	1.426	2.416	1.504	0.084037	2.687699	9.094057	3.3467
swg4bs	hand_transfer	F	18	l	1	1	7	0		3	0	1.362	1.576	1.616		-0.147599	2.510898	3.09486	0.002283
swg4bs	hand_transfer	F	18	l	1	1	8	0		3	0	1.093	1.27	1.482		-0.074884	1.159455	3.240002	-0.001016
swg4bs	hand_transfer	F	18	l	1	1	9	0		3	0	1.111	1.327	1.559		-0.003917	1.426045	3.203101	-0.0008
swg4bs	hand_transfer	F	18	l	1	1	10	1	2	9	0	1.188	1.475	2.328	1.55	-0.045127	2.436368	9.04796	3.100353
swg4bs	hand_transfer	F	18	l	1	1	11	0		3	0	1.105	1.291	1.374		-0.040373	1.516154	3.020895	0.000267
swg4bs	hand_transfer	F	18	l	1	1	12	0		3	0	1.116	1.309	1.386		-0.096554	1.967307	3.108201	0.000901
swg4bs	hand_transfer	F	18	l	1	1	13	0		3	0	1.203	1.425	1.556		-0.038927	1.915843	3.182878	-0.000906
swg4bs	hand_transfer	F	18	l	1	1	14	0		3	0	1.32	1.637	1.761		-0.088965	1.870067	3.178151	-0.002331
swg4bs	hand_transfer	F	18	l	1	1	15	0		3	0	1.187	1.493	1.567		-0.042667	2.390998	3.134469	0.000036
swg4bs	hand_transfer	F	18	l	1	1	16	0		3	0	1.264	1.621	1.744		-0.035352	1.998595	3.191573	-0.002679
swg4bs	hand_transfer	F	18	l	1	1	17	1	3	9	0	1.391	1.624	2.374	1.756	-0.043735	1.829491	9.196712	3.429293
swg4bs	hand_transfer	F	18	l	1	1	18	0		3	0	1.072	1.253	1.406		-0.003162	1.179416	3.153693	0.00039
swg4bs	hand_transfer	F	18	l	1	1	19	0		3	0	1.215	1.534	1.663		-0.034027	2.279932	3.21173	-0.001103
swg4bs	hand_transfer	F	18	l	1	1	20	0		3	0	1	1.247	1.445		0.007972	1.706428	3.157661	0.001052
swg4bs	hand_transfer	F	18	l	1	1	21	0		3	0	1.287	1.524	1.717		-0.039577	1.241226	3.123562	0.001378
swg4bs	hand_transfer	F	18	l	1	1	22	0		3	0	1.323	1.658	1.784		-0.015746	2.388485	3.144546	-0.00143
swg4bs	hand_transfer	F	18	l	1	1	23	1	4	9	0	1.19	1.541	2.396	1.725	-0.011859	2.44017	9.07537	3.812459
swg4bs	hand_transfer	F	18	l	1	1	24	0		3	0	1.415	1.538	1.691		-0.085219	1.14618	3.194212	-0.001321
swg4bs	hand_transfer	F	18	l	1	1	25	0		3	0	0.953	1.118	1.368		-0.028475	1.321386	3.1489	-0.001249
swg4bs	hand_transfer	F	18	l	1	1	26	0		3	0	1.106	1.39	1.562		-0.013531	1.910519	3.144566	-0.001485
swg4bs	hand_transfer	F	18	l	1	1	27	1	5	9	0	1.022	1.336	2.013	1.493	-0.011841	2.229952	9.101446	3.676969
swg4bs	hand_transfer	F	18	l	1	1	28	0		3	0	1.025	1.315	1.534		-0.001191	1.680093	3.130425	-0.001649
swg4bs	hand_transfer	F	18	l	1	1	29	0		3	0	0.782	1.044	1.166		-0.007507	2.02172	3.128954	-0.000333
swg4bs	hand_transfer	F	18	l	1	1	30	0		3	0	1.527	1.711	1.882		-0.075973	1.232076	3.091878	0.002527
swg4bs	hand_transfer	F	18	l	1	2	31	0		3	0	1.389	1.589	1.641		-0.00358	2.012495	2.956358	0.001868
swg4bs	hand_transfer	F	18	l	1	2	32	0		3	0	1.14	1.353	1.55		-0.019928	1.54134	3.102398	-0.000139
swg4bs	hand_transfer	F	18	l	1	2	33	0		3	0	0.873	1.075	1.108		-0.003475	2.282446	2.95618	0.002929
swg4bs	hand_transfer	F	18	l	1	2	34	0		3	0	1.091	1.34	1.421		-0.118391	2.314476	3.048967	0.001423
swg4bs	hand_transfer	F	18	l	1	2	35	0		3	0	1.275	1.426	1.616		-0.090902	1.235054	3.110726	0.001828
swg4bs	hand_transfer	F	18	l	1	2	36	1	6	9	0	1.198	1.361	1.866	1.535	-0.167957	1.890001	9.062023	4.483464
swg4bs	hand_transfer	F	18	l	1	2	37	0		3	0	1.053	1.269	1.435		-0.001079	1.403115	3.066587	0.00037
swg4bs	hand_transfer	F	18	l	1	2	38	0		3	0	1.337	1.516	1.621		-0.003117	1.945668	3.081144	-0.000234
swg4bs	hand_transfer	F	18	l	1	2	39	0		3	0	1.311	1.524	1.662		-0.039184	1.54671	3.093357	0.001003
swg4bs	hand_transfer	F	18	l	1	2	40	0		3	0	1.4	1.476	1.812		-0.001347	0.52372	3.113961	0.003931
swg4bs	hand_transfer	F	18	l	1	2	41	1	7	9	0	1.175	1.452	2.322	1.646	0.002211	2.064652	9.037698	3.747472
swg4bs	hand_transfer	F	18	l	1	2	42	0		3	0	1.605	1.829	2.021		0.000057	1.285536	3.143267	0.002391
swg4bs	hand_transfer	F	18	l	1	2	43	0		3	0	1.277	1.455	1.643		-0.002228	1.383735	3.094389	0.00028
swg4bs	hand_transfer	F	18	l	1	2	44	0		3	0	0.909	1.179	1.319		0.001831	1.651549	3.165104	0.000922
swg4bs	hand_transfer	F	18	l	1	2	45	0		3	0	1.59	1.866	2.017		0.000752	1.806197	3.14277	0.00206
swg4bs	hand_transfer	F	18	l	1	2	46	0		3	0	1.42	1.648	1.776		0.003047	1.739191	3.037934	0.004082
swg4bs	hand_transfer	F	18	l	1	2	47	1	8	9	0	1.333	1.525	2.154	1.687	-0.002753	1.867203	9.150705	4.121492
swg4bs	hand_transfer	F	18	l	1	2	48	0		3	0	1.54	1.685	1.824		-0.013822	1.131703	2.932592	0.000276
swg4bs	hand_transfer	F	18	l	1	2	49	0		3	0	1.055	1.351	1.461		-0.045395	2.099703	3.089895	0.003196
swg4bs	hand_transfer	F	18	l	1	2	50	0		3	0	1.216	1.336	1.511		-0.108882	0.864195	3.189741	0.002542
swg4bs	hand_transfer	F	18	l	1	2	51	1	9	9	0	1.082	1.3	1.934	1.45	-0.002747	1.932378	9.145985	3.75847
swg4bs	hand_transfer	F	18	l	1	2	52	0		3	0	1.488	1.761	1.803		-0.010219	2.411324	3.016386	0.003661
swg4bs	hand_transfer	F	18	l	1	2	53	0		3	0	1.509	1.649	1.809		-0.074775	0.949762	3.081925	0.004089
swg4bs	hand_transfer	F	18	l	1	2	54	0		3	0	1.234	1.391	1.701		-0.122925	0.986358	3.141487	0.004903
swg4bs	hand_transfer	F	18	l	1	2	55	0		3	0	1.314	1.504	1.732		-0.033536	1.183834	3.145037	0.004321
swg4bs	hand_transfer	F	18	l	1	2	56	0		3	0	1.363	1.601	1.682		-0.116442	2.129816	3.190865	0.00248
swg4bs	hand_transfer	F	18	l	1	2	57	0		3	0	1.391	1.562	1.726		-0.000967	1.422029	3.146125	0.005482
swg4bs	hand_transfer	F	18	l	1	2	58	1	10	9	0	1.59	1.836	2.75	2.029	-0.038899	1.893746	9.152739	3.459855
swg4bs	hand_transfer	F	18	l	1	2	59	0		3	0	1.607	1.836	1.903		-0.037531	2.362703	3.1712	0.00574
swg4bs	hand_transfer	F	18	l	1	2	60	0		3	0	0.933	1.101	1.251		-0.189197	1.33082	3.193732	0.004481
